,1:3:2:5:7:6:8,4,9
Signature.1,0.0,0.187183327971,0.0
Signature.2,0.156332708173,0.0353101589332,0.125022374249
Signature.3,0.0,0.0,0.0799630408084
Signature.4,0.0190658464744,0.115407055629,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.0,0.0,0.0
Signature.7,0.0,0.0199259064439,0.0
Signature.8,0.055117030315,0.0210081918729,0.0
Signature.9,0.0,0.0,0.0
Signature.10,0.0,0.0,0.0
Signature.11,0.0,0.0,0.296694306191
Signature.12,0.0,0.0106328395222,0.0
Signature.13,0.0144313214836,0.0,0.0136495639263
Signature.14,0.0361848120174,0.0,0.0
Signature.15,0.0,0.0942029095041,0.135538947129
Signature.16,0.0,0.0128283296043,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.0,0.170840838392
Signature.19,0.0,0.0568545013038,0.0455741517056
Signature.20,0.0,0.0800080434068,0.0
Signature.21,0.0,0.0348873342148,0.0257444272379
Signature.22,0.0,0.0,0.0
Signature.23,0.257492821689,0.228653279844,0.0
Signature.24,0.0137304542505,0.0268491586944,0.0613378387209
Signature.25,0.0,0.0,0.0
Signature.26,0.194826241616,0.0,0.0
Signature.27,0.0487465634788,0.0,0.0144879661697
Signature.28,0.204072200502,0.0315556370812,0.0
Signature.29,0.0,0.0225984525933,0.0163628572747
Signature.30,0.0,0.0220948733818,0.0147836881956
