,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0122633493182
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0
Signature.6,0.10002619731
Signature.7,0.0
Signature.8,0.0474865693713
Signature.9,0.0560629570594
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0646332475047
Signature.15,0.11141731476
Signature.16,0.0456744787113
Signature.17,0.0660827673634
Signature.18,0.0195743506743
Signature.19,0.0
Signature.20,0.0263655223148
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0244018242623
Signature.25,0.151923680435
Signature.26,0.245273526472
Signature.27,0.0288142144436
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
