,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0194036235263
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0177103674928
Signature.9,0.0185821782487
Signature.10,0.0565632289538
Signature.11,0.0
Signature.12,0.0
Signature.13,0.077133261086
Signature.14,0.0
Signature.15,0.179696228059
Signature.16,0.396918710064
Signature.17,0.0161714337323
Signature.18,0.0707075630384
Signature.19,0.0177453839862
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0114144509146
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0165972570272
Signature.27,0.0
Signature.28,0.0365586442079
Signature.29,0.0494339865374
Signature.30,0.0153636831246
