,1,3,2
Signature.1,0.0432447804392,0.0,0.0
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0,0.0
Signature.4,0.36317704387,0.0320225936641,0.0
Signature.5,0.0175011333421,0.0,0.0
Signature.6,0.0,0.0,0.0628028446925
Signature.7,0.0,0.0,0.0
Signature.8,0.0,0.0578822485586,0.016890045521
Signature.9,0.0898541424073,0.0773358588653,0.0524225177604
Signature.10,0.0,0.0,0.329183290689
Signature.11,0.0696800967889,0.0367124476988,0.0
Signature.12,0.0,0.0,0.0141529139544
Signature.13,0.012957642442,0.0451841168718,0.0511057017968
Signature.14,0.0,0.0,0.0
Signature.15,0.0,0.107382738997,0.0
Signature.16,0.0706757744748,0.165359974806,0.0
Signature.17,0.0143493861576,0.0,0.0165175019869
Signature.18,0.0,0.0,0.0
Signature.19,0.0,0.0,0.0
Signature.20,0.0488768055445,0.0113835234125,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.0265363441933,0.0
Signature.23,0.016293197569,0.0,0.0
Signature.24,0.0,0.0,0.0
Signature.25,0.0839789553311,0.158905951774,0.0833465971747
Signature.26,0.0749916764473,0.0,0.0
Signature.27,0.0,0.0,0.373578586424
Signature.28,0.094419365186,0.0,0.0
Signature.29,0.0,0.281294201159,0.0
Signature.30,0.0,0.0,0.0
