,11:10:1:3:2:4:7:6:9:8,5
Signature.1,0.0261861849328,0.0137334489487
Signature.2,0.0,0.0301698567077
Signature.3,0.121070531154,0.10942400358
Signature.4,0.0205066981397,0.0
Signature.5,0.0,0.0632170779559
Signature.6,0.0300520152946,0.0
Signature.7,0.0,0.0
Signature.8,0.0801363873473,0.0182723511002
Signature.9,0.0,0.0
Signature.10,0.0,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.127369820901,0.0
Signature.14,0.0,0.0
Signature.15,0.0,0.0
Signature.16,0.0,0.150049668957
Signature.17,0.0356605767757,0.0
Signature.18,0.0,0.0
Signature.19,0.0,0.338134309105
Signature.20,0.125101319297,0.0
Signature.21,0.0498343542704,0.0
Signature.22,0.0,0.0696525673593
Signature.23,0.0,0.0376725942201
Signature.24,0.0462144448332,0.0
Signature.25,0.0,0.0343233185521
Signature.26,0.0,0.0
Signature.27,0.0,0.0
Signature.28,0.0135274342478,0.0612249517598
Signature.29,0.0146639275888,0.0741258517536
Signature.30,0.309676305218,0.0
