,11:10:1:3:2:5:4:6:9:8,7
Signature.1,0.0,0.140032021883
Signature.2,0.0,0.0
Signature.3,0.0169031243131,0.0129022905653
Signature.4,0.0,0.0807247683831
Signature.5,0.0,0.0
Signature.6,0.0,0.0
Signature.7,0.0130154170004,0.0
Signature.8,0.0,0.243864211926
Signature.9,0.0118193191763,0.0168541984808
Signature.10,0.015061457385,0.0183762515097
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0,0.0
Signature.14,0.0,0.0
Signature.15,0.0,0.0160161544366
Signature.16,0.0,0.0894213834374
Signature.17,0.0163041513868,0.0159742746959
Signature.18,0.0,0.0
Signature.19,0.0197873668124,0.0357526587311
Signature.20,0.0262598658991,0.162534192462
Signature.21,0.622504775382,0.0
Signature.22,0.0,0.0550222113905
Signature.23,0.0,0.0641884183555
Signature.24,0.151854941138,0.0
Signature.25,0.0,0.0
Signature.26,0.0,0.0
Signature.27,0.0519345851502,0.0123149853221
Signature.28,0.0136327566338,0.0
Signature.29,0.0409222397234,0.0
Signature.30,0.0,0.0360219784218
