,1,3,2
Signature.1,0.0,0.0248696743569,0.0439361853925
Signature.2,0.0,0.0,0.0809723166619
Signature.3,0.0,0.0739545869321,0.0
Signature.4,0.0,0.0796207138888,0.0
Signature.5,0.0,0.0928686439826,0.0367007792673
Signature.6,0.0,0.0179908757051,0.065273765188
Signature.7,0.0,0.0,0.0
Signature.8,0.201112918993,0.0,0.0
Signature.9,0.0348989395988,0.0,0.0161283791659
Signature.10,0.0312439816429,0.0,0.149702669871
Signature.11,0.0,0.368460173119,0.0
Signature.12,0.0247651979874,0.0,0.0594801770834
Signature.13,0.0133888515121,0.013303355918,0.0
Signature.14,0.0,0.0141383345861,0.0
Signature.15,0.0,0.0594767242971,0.0
Signature.16,0.0399861392214,0.0,0.0
Signature.17,0.168747395995,0.0,0.095395594483
Signature.18,0.0,0.0,0.0
Signature.19,0.0351113186049,0.0,0.089227411083
Signature.20,0.0,0.0,0.0336086889157
Signature.21,0.141885105356,0.0,0.0
Signature.22,0.152746133485,0.0,0.0332037848694
Signature.23,0.0,0.0123107328593,0.124298475453
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.0,0.0160401515074
Signature.26,0.0,0.0,0.0104167444195
Signature.27,0.0,0.0,0.0664520111965
Signature.28,0.118869919339,0.0297063097904,0.0277985291103
Signature.29,0.0372440982641,0.213299874564,0.0294183412175
Signature.30,0.0,0.0,0.0219459951145
