,11:10:1:3:2:5:7:6:9:8,4
Signature.1,0.0,0.122586802671
Signature.2,0.0273525091786,0.0495248799126
Signature.3,0.0382174990569,0.0149923084766
Signature.4,0.0,0.0607035408906
Signature.5,0.0,0.0
Signature.6,0.0854565675173,0.0237399782733
Signature.7,0.0139901812007,0.0
Signature.8,0.0181078315184,0.0104468532691
Signature.9,0.0,0.0
Signature.10,0.0576518237916,0.0172525298303
Signature.11,0.139082405422,0.0
Signature.12,0.0630366305483,0.0
Signature.13,0.0,0.0
Signature.14,0.0119134030055,0.0
Signature.15,0.141626934286,0.21559689822
Signature.16,0.0430142213993,0.0
Signature.17,0.0,0.0
Signature.18,0.0,0.0
Signature.19,0.208646779648,0.0133689697661
Signature.20,0.0,0.0104902380961
Signature.21,0.0185225389595,0.0
Signature.22,0.0,0.0202661018472
Signature.23,0.0748849801374,0.0487165079873
Signature.24,0.0,0.0
Signature.25,0.0,0.330160679963
Signature.26,0.0349678078324,0.0
Signature.27,0.0,0.0402647272188
Signature.28,0.0235278864992,0.0
Signature.29,0.0,0.0
Signature.30,0.0,0.0218889835777
