,11:10:1:3:2:5:4:6:9:8,7
Signature.1,0.0,0.0
Signature.2,0.0,0.0
Signature.3,0.0,0.0
Signature.4,0.298463707536,0.0726455753254
Signature.5,0.0151920396236,0.0
Signature.6,0.101741167017,0.0
Signature.7,0.0,0.0
Signature.8,0.0,0.134259491182
Signature.9,0.0,0.0
Signature.10,0.0,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0736454479988,0.0124657654362
Signature.14,0.0,0.0
Signature.15,0.0842525372845,0.0372222471061
Signature.16,0.10552193106,0.0
Signature.17,0.0,0.114416042598
Signature.18,0.0,0.0
Signature.19,0.0953872599853,0.0795489223532
Signature.20,0.0,0.209679575272
Signature.21,0.0,0.248390087411
Signature.22,0.129984585225,0.0
Signature.23,0.0958113242686,0.0
Signature.24,0.0,0.0
Signature.25,0.0,0.0
Signature.26,0.0,0.0113329002568
Signature.27,0.0,0.0
Signature.28,0.0,0.0578538475681
Signature.29,0.0,0.0
Signature.30,0.0,0.0221855454919
