,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.136348074867
Signature.5,0.0
Signature.6,0.174339588707
Signature.7,0.0
Signature.8,0.0874931778749
Signature.9,0.0487745511946
Signature.10,0.0136547916634
Signature.11,0.0759100141579
Signature.12,0.0148731352831
Signature.13,0.0
Signature.14,0.0226619021563
Signature.15,0.0596536437833
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0107983241108
Signature.25,0.0913407392794
Signature.26,0.0
Signature.27,0.249156104422
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0149959525007
