,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0931642317156
Signature.3,0.0
Signature.4,0.0546654272776
Signature.5,0.134140454086
Signature.6,0.134537232441
Signature.7,0.0621051223125
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.256158936383
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0576730189614
Signature.18,0.0195011228827
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0662043920327
Signature.24,0.0
Signature.25,0.109132910777
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0127171511311
