,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0428876700446
Signature.2,0.0
Signature.3,0.0182034281833
Signature.4,0.0873543149963
Signature.5,0.0
Signature.6,0.0601475867581
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0108961123407
Signature.10,0.174550570267
Signature.11,0.0136490933115
Signature.12,0.129629831619
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0485825002601
Signature.19,0.0
Signature.20,0.0
Signature.21,0.140462163905
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0277537421042
Signature.25,0.0
Signature.26,0.0
Signature.27,0.129115038114
Signature.28,0.116767948096
Signature.29,0.0
Signature.30,0.0
