,1,3,2
Signature.1,0.0199142203602,0.0841737965542,0.0582392325637
Signature.2,0.0,0.0,0.0
Signature.3,0.0319955153238,0.0,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.062954152509,0.0,0.0673046336726
Signature.7,0.0,0.0,0.0
Signature.8,0.0,0.0301621818288,0.261826739047
Signature.9,0.103208748605,0.0,0.0
Signature.10,0.104334883171,0.0368814080377,0.0
Signature.11,0.06015016465,0.0,0.080530686914
Signature.12,0.0,0.162377171581,0.0
Signature.13,0.0,0.0,0.0210221827139
Signature.14,0.0,0.0,0.0446945467529
Signature.15,0.254610772153,0.0,0.0
Signature.16,0.138941356293,0.0111046729958,0.0873172119224
Signature.17,0.0,0.0,0.0342803428325
Signature.18,0.0279885849383,0.0,0.0
Signature.19,0.0,0.160701062008,0.0529483509676
Signature.20,0.0,0.0,0.0404185375066
Signature.21,0.0184232945426,0.0,0.0363050415739
Signature.22,0.0,0.0333515118869,0.0
Signature.23,0.0,0.0,0.107079546898
Signature.24,0.0,0.0166707553489,0.0842579602428
Signature.25,0.0,0.0,0.0237749863919
Signature.26,0.0,0.0,0.0
Signature.27,0.0202592330724,0.464577439759,0.0
Signature.28,0.119020668429,0.0,0.0
Signature.29,0.0,0.0,0.0
Signature.30,0.0381984059521,0.0,0.0
