,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0,0.0168244202967
Signature.2,0.31624543528,0.0
Signature.3,0.0,0.0
Signature.4,0.0,0.0
Signature.5,0.0,0.0
Signature.6,0.0396220800657,0.0
Signature.7,0.0,0.0708556201161
Signature.8,0.0,0.03961361217
Signature.9,0.0883496890354,0.0269037521501
Signature.10,0.0,0.0690317199505
Signature.11,0.0,0.0
Signature.12,0.0120175370716,0.146192796369
Signature.13,0.0,0.0807538100567
Signature.14,0.0,0.0
Signature.15,0.066125402324,0.076584541439
Signature.16,0.0298927376388,0.0
Signature.17,0.0114987397769,0.0252680735451
Signature.18,0.0,0.0
Signature.19,0.0236731255989,0.0305149229245
Signature.20,0.0,0.170339803803
Signature.21,0.0,0.0122776273844
Signature.22,0.104228925828,0.0
Signature.23,0.0279090752101,0.0
Signature.24,0.0280884511866,0.0741867364904
Signature.25,0.0,0.0
Signature.26,0.190297722807,0.0
Signature.27,0.0,0.0
Signature.28,0.0,0.0
Signature.29,0.0374653928325,0.0
Signature.30,0.0245856853449,0.160652563305
