,11:10:1:2:7:6:9:8,3,5,4
Signature.1,0.0788636059511,0.0,0.0,0.0
Signature.2,0.0,0.0,0.173073923223,0.0
Signature.3,0.0544837877584,0.312963416026,0.0,0.0
Signature.4,0.0,0.0,0.0,0.174834799523
Signature.5,0.0,0.0,0.399970211358,0.0147132274404
Signature.6,0.0479087864429,0.0326920989095,0.0,0.0
Signature.7,0.0306366070541,0.0,0.0,0.0977853005277
Signature.8,0.0,0.0,0.0190824044648,0.0856666575801
Signature.9,0.0,0.0454065601848,0.0,0.0
Signature.10,0.0,0.0776363308242,0.0,0.0
Signature.11,0.0775401417484,0.0532407185168,0.0,0.0809232918631
Signature.12,0.0939175383484,0.0,0.0,0.0
Signature.13,0.0445473685989,0.0,0.0,0.0
Signature.14,0.0145718490535,0.0,0.0,0.184913316629
Signature.15,0.0,0.0177496051574,0.0,0.0
Signature.16,0.11562479205,0.115089913383,0.0,0.0
Signature.17,0.0,0.0,0.0797957061821,0.0
Signature.18,0.0,0.0,0.0,0.0
Signature.19,0.11401613848,0.0227856292534,0.0,0.0
Signature.20,0.060749952893,0.0240421726535,0.0,0.0
Signature.21,0.0358167646294,0.0290052430278,0.0,0.0119719468338
Signature.22,0.0,0.0,0.0,0.0
Signature.23,0.0,0.0,0.183343772771,0.0571471999186
Signature.24,0.0,0.0,0.024749437333,0.242996064219
Signature.25,0.0,0.216483654164,0.0,0.0
Signature.26,0.0412269832715,0.0,0.0,0.018017583144
Signature.27,0.19009568372,0.0277412115204,0.0,0.0
Signature.28,0.0,0.0,0.0,0.0310306123214
Signature.29,0.0,0.0131301961752,0.097533569705,0.0
Signature.30,0.0,0.0120332502042,0.0224509749636,0.0
