,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0,0.0
Signature.2,0.019163958944,0.0
Signature.3,0.0,0.0
Signature.4,0.0,0.0
Signature.5,0.0,0.0151407164968
Signature.6,0.0,0.0224809240935
Signature.7,0.324345678458,0.0122314316571
Signature.8,0.11863995309,0.0
Signature.9,0.015958472593,0.0
Signature.10,0.0130446324966,0.0
Signature.11,0.0301321522081,0.139136154927
Signature.12,0.0327595358309,0.0
Signature.13,0.0,0.0224715284227
Signature.14,0.0337258285966,0.0
Signature.15,0.0,0.0
Signature.16,0.0,0.0128865021091
Signature.17,0.0178183898743,0.0
Signature.18,0.0761099713367,0.0
Signature.19,0.0,0.090536721402
Signature.20,0.0540885713337,0.361759499133
Signature.21,0.0,0.0
Signature.22,0.138834399158,0.0
Signature.23,0.0252924650873,0.0
Signature.24,0.0,0.0
Signature.25,0.0,0.0
Signature.26,0.0856212023475,0.0559891505998
Signature.27,0.0144647886453,0.02631105598
Signature.28,0.0,0.0578315286826
Signature.29,0.0,0.0977187020683
Signature.30,0.0,0.0855060844274
