,1,3,2
Signature.1,0.0,0.0,0.0103156909912
Signature.2,0.16249210247,0.0137352808978,0.0207469397267
Signature.3,0.0,0.0150583398027,0.0166292565782
Signature.4,0.0,0.0187547446463,0.0
Signature.5,0.0,0.0112846310265,0.0
Signature.6,0.0332916115487,0.0,0.0177049926213
Signature.7,0.0,0.0,0.019159848726
Signature.8,0.0,0.0,0.0
Signature.9,0.0628003010383,0.229802652464,0.0
Signature.10,0.0,0.0,0.067205057024
Signature.11,0.0161613061306,0.0431965945547,0.0
Signature.12,0.0403077885779,0.0,0.125051257119
Signature.13,0.0777724080236,0.042116013623,0.0213422732762
Signature.14,0.0,0.178731057056,0.0
Signature.15,0.0,0.0,0.0670773321561
Signature.16,0.126979845611,0.0,0.0
Signature.17,0.0175255829154,0.117077423964,0.0
Signature.18,0.0606342164511,0.158111200252,0.0
Signature.19,0.0118732535345,0.0,0.0
Signature.20,0.0,0.0,0.0249119202477
Signature.21,0.086505036735,0.0,0.0172293909361
Signature.22,0.014831217536,0.0,0.0
Signature.23,0.0,0.0,0.0
Signature.24,0.0,0.0,0.117137006105
Signature.25,0.0155355970191,0.0,0.0377993963704
Signature.26,0.0,0.0,0.178041202073
Signature.27,0.059759003487,0.0202065494981,0.239070280788
Signature.28,0.119043735115,0.0,0.0205781552611
Signature.29,0.0944869938073,0.0,0.0
Signature.30,0.0,0.151925512217,0.0
