,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.0809463711482,0.0
Signature.2,0.0254330244663,0.0119392085913
Signature.3,0.0,0.0
Signature.4,0.0,0.0
Signature.5,0.0,0.0273835590924
Signature.6,0.0,0.0
Signature.7,0.0,0.0112364357475
Signature.8,0.0550302555413,0.0
Signature.9,0.054400265383,0.0261963570236
Signature.10,0.0227570937997,0.0371679185383
Signature.11,0.0,0.224595522324
Signature.12,0.0837569257574,0.0
Signature.13,0.0,0.0
Signature.14,0.0292875678041,0.0
Signature.15,0.0365759800749,0.0207647931149
Signature.16,0.277430551899,0.230222311914
Signature.17,0.0,0.119732642305
Signature.18,0.0,0.0418652321856
Signature.19,0.0,0.113449441
Signature.20,0.0,0.0
Signature.21,0.0958373731295,0.0207911955468
Signature.22,0.0,0.0
Signature.23,0.0,0.0
Signature.24,0.0,0.0343531468752
Signature.25,0.0180044390986,0.011555167284
Signature.26,0.0,0.0107365180263
Signature.27,0.0338402635605,0.0387375758854
Signature.28,0.0,0.0
Signature.29,0.186699888338,0.0192729745455
Signature.30,0.0,0.0
