,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.168806451277
Signature.4,0.0118932590489
Signature.5,0.0189781156367
Signature.6,0.0
Signature.7,0.0109107355774
Signature.8,0.015669129671
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0706411124033
Signature.15,0.0171159419957
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.041122486359
Signature.20,0.14102836135
Signature.21,0.0
Signature.22,0.157770106893
Signature.23,0.114560667816
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.119698506457
Signature.30,0.111805125515
