,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.161450124519
Signature.5,0.0698088897123
Signature.6,0.0112521135402
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0197391312096
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0772799596819
Signature.16,0.088059558623
Signature.17,0.0
Signature.18,0.14013656351
Signature.19,0.0
Signature.20,0.179257139948
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.024239906477
Signature.27,0.0
Signature.28,0.11658883503
Signature.29,0.0
Signature.30,0.11218777775
