,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.215390700632
Signature.2,0.0
Signature.3,0.199432331772
Signature.4,0.0
Signature.5,0.0497797388997
Signature.6,0.0833770431855
Signature.7,0.0970164168056
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0177683604964
Signature.12,0.0
Signature.13,0.0365623224569
Signature.14,0.0148266723787
Signature.15,0.0
Signature.16,0.0216974358387
Signature.17,0.0130901694882
Signature.18,0.0225945543561
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0250983701394
Signature.22,0.0
Signature.23,0.0440155627317
Signature.24,0.0
Signature.25,0.0
Signature.26,0.159350320819
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
