,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0844554869538
Signature.6,0.0
Signature.7,0.0205280827244
Signature.8,0.0367412221594
Signature.9,0.083339168561
Signature.10,0.0
Signature.11,0.0166202222414
Signature.12,0.0
Signature.13,0.0866798937453
Signature.14,0.0
Signature.15,0.0160215764946
Signature.16,0.266749544578
Signature.17,0.0717152543906
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.214552138415
Signature.27,0.0670279854406
Signature.28,0.0
Signature.29,0.0118890750534
Signature.30,0.0236803492419
