,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0345501425832
Signature.3,0.0441392921773
Signature.4,0.0137101461544
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0335870425278
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0250453306937
Signature.12,0.020334735841
Signature.13,0.0801737598481
Signature.14,0.019053448771
Signature.15,0.0
Signature.16,0.0144364610147
Signature.17,0.0273337804187
Signature.18,0.0211347781595
Signature.19,0.103206212289
Signature.20,0.0588926706171
Signature.21,0.0
Signature.22,0.0132129571103
Signature.23,0.0
Signature.24,0.166857788518
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0193171137713
Signature.28,0.288529353394
Signature.29,0.0164849861098
Signature.30,0.0
