,11:1:3:2:5:4:7:6:9,10,8
Signature.1,0.275719972307,0.0268202737419,0.0
Signature.2,0.0906279242931,0.0,0.0
Signature.3,0.0,0.0,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0353564599192,0.0216777401248,0.0155743495591
Signature.6,0.0455869461165,0.0124664442551,0.0
Signature.7,0.0,0.0,0.0
Signature.8,0.0,0.0,0.0
Signature.9,0.0,0.0,0.0
Signature.10,0.0,0.0,0.167371239448
Signature.11,0.0194468496224,0.0795467893573,0.100983634054
Signature.12,0.0,0.0,0.0861834766362
Signature.13,0.0,0.0,0.180421794149
Signature.14,0.0,0.0,0.0
Signature.15,0.237419465044,0.130087359233,0.132672162647
Signature.16,0.0,0.0565153692948,0.0
Signature.17,0.0172204525221,0.0,0.0
Signature.18,0.0,0.019427344551,0.0
Signature.19,0.112493421839,0.0,0.0178617017202
Signature.20,0.0,0.0,0.0
Signature.21,0.0330240398736,0.0262391264914,0.0368605066952
Signature.22,0.0419641259423,0.478953302012,0.0163045051131
Signature.23,0.0,0.0,0.126438774203
Signature.24,0.0,0.0419182355665,0.0
Signature.25,0.0,0.017858342066,0.0148200054354
Signature.26,0.065836950212,0.0236339092094,0.0
Signature.27,0.0253033923085,0.0648557640965,0.0436745859955
Signature.28,0.0,0.0,0.0
Signature.29,0.0,0.0,0.0608332643449
Signature.30,0.0,0.0,0.0
