,1,3,2
Signature.1,0.0,0.0,0.0157089552615
Signature.2,0.151950728499,0.0,0.0
Signature.3,0.0,0.0,0.034756287488
Signature.4,0.0,0.337043037349,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.147101655696,0.0,0.0
Signature.7,0.0,0.0,0.0543008704585
Signature.8,0.022845071768,0.0,0.0
Signature.9,0.0,0.0,0.0
Signature.10,0.0,0.0941078193693,0.014258052837
Signature.11,0.0,0.0,0.0163346359884
Signature.12,0.0996986854628,0.0773918482996,0.172091255822
Signature.13,0.0,0.0,0.0322649212238
Signature.14,0.0,0.0,0.062478919964
Signature.15,0.0,0.0944324971211,0.0139161663693
Signature.16,0.0295469396156,0.041291783068,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.185700378169,0.0
Signature.19,0.0,0.0,0.0935759762514
Signature.20,0.289502400931,0.0323992974674,0.0
Signature.21,0.1412699125,0.0,0.0882469993452
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0,0.0
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.0,0.0
Signature.26,0.0,0.0,0.149660752477
Signature.27,0.0,0.0,0.139478224337
Signature.28,0.0,0.0137311283557,0.0518669390598
Signature.29,0.0895111686961,0.0,0.0
Signature.30,0.0285734368317,0.123902210801,0.0610610431179
