,1,3,2
Signature.1,0.091660153779,0.0,0.0214578274912
Signature.2,0.113789571109,0.0268057845277,0.0112265959597
Signature.3,0.0,0.0,0.0
Signature.4,0.0,0.125614233079,0.0
Signature.5,0.0207230521819,0.0286013085771,0.0108856724212
Signature.6,0.0118777208404,0.208600936528,0.0
Signature.7,0.021272884567,0.0,0.0
Signature.8,0.0219638233313,0.0,0.0929588343158
Signature.9,0.0,0.0,0.0491018768627
Signature.10,0.058165368629,0.0122136288161,0.0
Signature.11,0.0,0.0,0.195341718111
Signature.12,0.0,0.0,0.0240962403311
Signature.13,0.0139129028281,0.0,0.0314115430186
Signature.14,0.335030032671,0.0,0.0
Signature.15,0.0,0.0,0.0
Signature.16,0.061569126186,0.0297663088875,0.0
Signature.17,0.0,0.0427621859876,0.0
Signature.18,0.0,0.0,0.0
Signature.19,0.0,0.16747856099,0.0262352082489
Signature.20,0.0,0.0186958696046,0.0407362941894
Signature.21,0.0,0.0334810465605,0.0785382240376
Signature.22,0.0,0.0570167811874,0.0190584285881
Signature.23,0.0,0.129023736426,0.0
Signature.24,0.0624054242243,0.100490838535,0.0538205371009
Signature.25,0.0470653982534,0.0,0.0
Signature.26,0.0,0.0,0.282033537737
Signature.27,0.0,0.0194487802933,0.0
Signature.28,0.0,0.0,0.0258563329385
Signature.29,0.0,0.0,0.021721027888
Signature.30,0.1405645414,0.0,0.015520100761
