,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0
Signature.4,0.045470923312
Signature.5,0.0311700689013
Signature.6,0.0
Signature.7,0.273643250758
Signature.8,0.0348759398003
Signature.9,0.0
Signature.10,0.0
Signature.11,0.154883129554
Signature.12,0.0
Signature.13,0.0196515126515
Signature.14,0.0
Signature.15,0.141184300271
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.18934166688
Signature.20,0.0
Signature.21,0.0715009906584
Signature.22,0.0382782172127
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0
