,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0912493871575
Signature.3,0.0228840617256
Signature.4,0.0
Signature.5,0.0128939123624
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0339151131382
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0819476713933
Signature.14,0.0656873660911
Signature.15,0.104641031447
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0623407307693
Signature.19,0.0451066164938
Signature.20,0.0
Signature.21,0.0552698260586
Signature.22,0.0852855452247
Signature.23,0.0
Signature.24,0.288760521605
Signature.25,0.0383870209602
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0116311955732
Signature.29,0.0
Signature.30,0.0
