,1,3,2
Signature.1,0.01110867443,0.0,0.0
Signature.2,0.0521265393622,0.0502235715146,0.132324468745
Signature.3,0.0,0.0,0.0577062776053
Signature.4,0.0,0.259043454702,0.0
Signature.5,0.361412783318,0.0,0.0
Signature.6,0.0,0.0211445269582,0.179604798986
Signature.7,0.0,0.0,0.0
Signature.8,0.0,0.0,0.0302689802295
Signature.9,0.0,0.0583151973152,0.0192969284315
Signature.10,0.0,0.0253105842103,0.0
Signature.11,0.0,0.0,0.0
Signature.12,0.0138390251369,0.0,0.0847631480957
Signature.13,0.0208086706514,0.0272427671522,0.0
Signature.14,0.200267704129,0.0,0.0
Signature.15,0.0111470044129,0.0,0.0
Signature.16,0.0,0.0,0.0456539387842
Signature.17,0.0,0.0,0.0
Signature.18,0.193670128161,0.0720831143036,0.0213678904774
Signature.19,0.0,0.180863699743,0.0
Signature.20,0.0181983955735,0.0,0.0352606044833
Signature.21,0.0,0.097231296414,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0194200495039,0.0,0.0537543862512
Signature.24,0.0,0.0665183130478,0.0170686695875
Signature.25,0.0,0.0,0.0261761378434
Signature.26,0.0,0.0661603440745,0.0
Signature.27,0.098001025321,0.0,0.179763862288
Signature.28,0.0,0.0,0.0412713062826
Signature.29,0.0,0.0758631305649,0.0757186019092
Signature.30,0.0,0.0,0.0
