,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0,0.0
Signature.2,0.0555273804081,0.0
Signature.3,0.0373857220522,0.0
Signature.4,0.0,0.0
Signature.5,0.0363239444244,0.0844508178752
Signature.6,0.0268281880129,0.0
Signature.7,0.0361744905678,0.101085362563
Signature.8,0.0,0.0
Signature.9,0.0366503370843,0.0
Signature.10,0.0,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0,0.431914530718
Signature.14,0.0,0.0208358125956
Signature.15,0.159360443921,0.0117481374869
Signature.16,0.0,0.0
Signature.17,0.0,0.140245693041
Signature.18,0.0229158084236,0.0
Signature.19,0.170879692885,0.0
Signature.20,0.0,0.0
Signature.21,0.0,0.0643704699669
Signature.22,0.0737135436313,0.033015118133
Signature.23,0.0665617293679,0.0505753444421
Signature.24,0.0,0.0
Signature.25,0.0855877183377,0.0
Signature.26,0.146515850329,0.0
Signature.27,0.0,0.0466789944521
Signature.28,0.0455751505555,0.0
Signature.29,0.0,0.0
Signature.30,0.0,0.0150797187265
