,11:10:1:2:5:7:6:9:8,3,4
Signature.1,0.0,0.0434024936121,0.0
Signature.2,0.0,0.0,0.0739713859762
Signature.3,0.0,0.0104991799728,0.0
Signature.4,0.0,0.106919458865,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.0,0.0116629313332,0.113570438946
Signature.7,0.0,0.0,0.0
Signature.8,0.0173167793732,0.0,0.0245077935269
Signature.9,0.0287657963885,0.0,0.0628241650235
Signature.10,0.133419749926,0.0,0.0
Signature.11,0.100734637502,0.0118461935571,0.114338741134
Signature.12,0.0391782557792,0.0,0.0
Signature.13,0.0,0.0322187006169,0.0
Signature.14,0.0,0.0,0.0960667477147
Signature.15,0.0,0.0835983102477,0.0
Signature.16,0.0,0.0682764634565,0.228112233288
Signature.17,0.0830768227031,0.0633607635835,0.0
Signature.18,0.0,0.143263732106,0.0
Signature.19,0.0,0.186541234475,0.0
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.0,0.0461215263133
Signature.22,0.0305341358923,0.0,0.0
Signature.23,0.187708851717,0.0,0.0
Signature.24,0.208426524915,0.0,0.0
Signature.25,0.0,0.0,0.0
Signature.26,0.0,0.205634278222,0.0
Signature.27,0.0,0.0,0.109394442466
Signature.28,0.0,0.0327762599527,0.0
Signature.29,0.170838445804,0.0,0.131092525612
Signature.30,0.0,0.0,0.0
