,1,3,2
Signature.1,0.131585079687,0.0573380583764,0.0
Signature.2,0.0,0.0,0.0310581445194
Signature.3,0.150559841928,0.0,0.0
Signature.4,0.0,0.153397859185,0.0
Signature.5,0.0,0.0,0.0224825026077
Signature.6,0.0,0.0,0.0
Signature.7,0.0,0.0,0.0128723196794
Signature.8,0.0,0.0,0.10978754695
Signature.9,0.0,0.0,0.0
Signature.10,0.016315375639,0.0,0.0784886884139
Signature.11,0.0998530878117,0.0,0.0
Signature.12,0.0149489551382,0.0,0.0403969535491
Signature.13,0.0,0.299752482711,0.0
Signature.14,0.0122981148291,0.0,0.0448186910192
Signature.15,0.0,0.155853166476,0.0
Signature.16,0.0,0.0,0.0559240156993
Signature.17,0.0233994923216,0.0,0.030644939275
Signature.18,0.0165830016305,0.0,0.0655674822523
Signature.19,0.0226268492269,0.0,0.257214061632
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.0784851680736,0.0117309304282
Signature.22,0.0,0.0,0.0897715563716
Signature.23,0.0,0.0,0.0252732775736
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.148644045754,0.0
Signature.26,0.059773498567,0.063745284075,0.0
Signature.27,0.0183363737024,0.0,0.0
Signature.28,0.0,0.0170908405045,0.0
Signature.29,0.433720329519,0.0,0.12396889003
Signature.30,0.0,0.0256930948443,0.0
