,11:10:1:3:2:4:7:6:9:8,5
Signature.1,0.0,0.0
Signature.2,0.0,0.0698934108326
Signature.3,0.0,0.0
Signature.4,0.0420024409598,0.0
Signature.5,0.298623098423,0.542842888178
Signature.6,0.0,0.0
Signature.7,0.158435772609,0.0289933354419
Signature.8,0.0,0.0
Signature.9,0.0367165248601,0.0
Signature.10,0.0225225716791,0.0
Signature.11,0.0,0.0
Signature.12,0.0223822039719,0.0469503478558
Signature.13,0.0,0.0
Signature.14,0.0,0.038949827377
Signature.15,0.0,0.0
Signature.16,0.0,0.0
Signature.17,0.0,0.0725932232596
Signature.18,0.0261532172753,0.0
Signature.19,0.0145855517219,0.0392754455124
Signature.20,0.0,0.0
Signature.21,0.153905302123,0.0
Signature.22,0.0142061013722,0.0
Signature.23,0.144091519536,0.0716070316228
Signature.24,0.0,0.0
Signature.25,0.0,0.0
Signature.26,0.0356747707153,0.0
Signature.27,0.0,0.0
Signature.28,0.0,0.0246042115594
Signature.29,0.0307009247529,0.0
Signature.30,0.0,0.0642902783609
