,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0246069994796
Signature.4,0.0
Signature.5,0.0797554449071
Signature.6,0.0
Signature.7,0.011893781014
Signature.8,0.0366758238828
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0388026794582
Signature.12,0.466151986744
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0571257446073
Signature.17,0.0116141819571
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0320374592178
Signature.23,0.0
Signature.24,0.023306822375
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.127956799496
Signature.29,0.0900722768608
Signature.30,0.0
