,11:10:1:3:2:5:4:6:9,7,8
Signature.1,0.0512197947763,0.0775414832232,0.056029497882
Signature.2,0.033070164568,0.0190298065234,0.0
Signature.3,0.0164200632455,0.0940393807758,0.0
Signature.4,0.0502676944839,0.0,0.0
Signature.5,0.0,0.0328462789215,0.0157242368098
Signature.6,0.0,0.0593500070758,0.0
Signature.7,0.015341551399,0.0,0.0
Signature.8,0.0,0.0150868375277,0.38966186641
Signature.9,0.0,0.0,0.0
Signature.10,0.0,0.0875419815771,0.0772926313767
Signature.11,0.0,0.0,0.0252948137897
Signature.12,0.0,0.0,0.0116435716853
Signature.13,0.084681371563,0.0,0.0271785585808
Signature.14,0.0,0.0887259757786,0.0105736759867
Signature.15,0.118913344659,0.0,0.0406036167959
Signature.16,0.0260655434033,0.0175751273327,0.0
Signature.17,0.0,0.0591978684007,0.0
Signature.18,0.223810015041,0.0,0.0
Signature.19,0.0151300803968,0.0,0.0
Signature.20,0.114467623615,0.0,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.0174988972353,0.0
Signature.23,0.0,0.0,0.0576370012703
Signature.24,0.0,0.106948471496,0.0237110038683
Signature.25,0.0,0.0,0.0
Signature.26,0.0,0.0609245042766,0.116563014269
Signature.27,0.0260065072818,0.04617942399,0.0
Signature.28,0.0,0.058100491071,0.0
Signature.29,0.224606245567,0.0,0.136229114088
Signature.30,0.0,0.159413464795,0.011857397188
