,11:10:1:3:2:5:4:7:6:9,8
Signature.1,0.0,0.0260419052536
Signature.2,0.0,0.0
Signature.3,0.0,0.0263676879087
Signature.4,0.0,0.0
Signature.5,0.0,0.287560131899
Signature.6,0.320467341353,0.0197161949606
Signature.7,0.0,0.243419942531
Signature.8,0.0,0.0154437776175
Signature.9,0.0582207039744,0.0433087621111
Signature.10,0.0155768674282,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0246782806061,0.0775395182493
Signature.14,0.0,0.0
Signature.15,0.0,0.0506809379762
Signature.16,0.0364895305044,0.0
Signature.17,0.0,0.0680847786799
Signature.18,0.201616112642,0.0106575005636
Signature.19,0.203311149281,0.0269207216822
Signature.20,0.0,0.0
Signature.21,0.0,0.0
Signature.22,0.0,0.0
Signature.23,0.010735297651,0.0142279546434
Signature.24,0.0,0.0
Signature.25,0.0,0.0159289804805
Signature.26,0.0284173504466,0.0
Signature.27,0.0438119665435,0.0261040648134
Signature.28,0.0,0.0
Signature.29,0.0,0.0255754841569
Signature.30,0.0566753995702,0.0224216564733
