,11:1:3:2:4:7:6:9:8,10,5
Signature.1,0.0504286812448,0.0,0.0
Signature.2,0.0,0.354534749623,0.0149301903942
Signature.3,0.226369911578,0.0,0.0
Signature.4,0.199038502882,0.0400624461913,0.0411181269367
Signature.5,0.0745838876887,0.0129450698394,0.0
Signature.6,0.0,0.0,0.0
Signature.7,0.0,0.0237658083614,0.0662036915889
Signature.8,0.0173809769363,0.0,0.0
Signature.9,0.0,0.0,0.144595160667
Signature.10,0.0,0.0,0.175880974858
Signature.11,0.0,0.0415671533115,0.0
Signature.12,0.0,0.0,0.0214599910451
Signature.13,0.0,0.0,0.0
Signature.14,0.0,0.0,0.0
Signature.15,0.0213883193058,0.0,0.0
Signature.16,0.0,0.0952176695532,0.0299635661315
Signature.17,0.167075153973,0.0927104593798,0.0
Signature.18,0.0426734330107,0.0,0.0331540163401
Signature.19,0.0,0.0226787433248,0.0
Signature.20,0.0345224812352,0.0,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.0857382413608,0.129837285881
Signature.23,0.0,0.06413238643,0.0342306329619
Signature.24,0.0396841323291,0.0,0.0142338595378
Signature.25,0.0979102307062,0.0728168323358,0.0145085672625
Signature.26,0.0161167100417,0.0,0.0
Signature.27,0.0128275790687,0.0148199572591,0.0193192748224
Signature.28,0.0,0.0658182986059,0.111108518568
Signature.29,0.0,0.013192184424,0.149456143005
Signature.30,0.0,0.0,0.0
