,11:10:1:3:2:5:4:6:9,7,8
Signature.1,0.0,0.0,0.0
Signature.2,0.0449781334095,0.0242500417806,0.365677428952
Signature.3,0.0,0.0117604807544,0.056606898824
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.0204826638315,0.0,0.0
Signature.7,0.0,0.0,0.0872849033749
Signature.8,0.0,0.0,0.0
Signature.9,0.02524349443,0.0,0.106089834585
Signature.10,0.053405863285,0.11637577015,0.0210047966372
Signature.11,0.0357268767592,0.0500482201583,0.0331324956228
Signature.12,0.0,0.0546359921338,0.0462351167382
Signature.13,0.0,0.140091812457,0.0
Signature.14,0.0,0.205231677263,0.0320158016636
Signature.15,0.28994855972,0.0,0.0
Signature.16,0.0,0.0926185086691,0.0
Signature.17,0.0,0.0,0.033295338591
Signature.18,0.0,0.0,0.0
Signature.19,0.0,0.0163135538696,0.0
Signature.20,0.0892198999584,0.0,0.0238142418027
Signature.21,0.0,0.0324477817167,0.0
Signature.22,0.0,0.0347157551064,0.0161367982259
Signature.23,0.198852504672,0.106834853081,0.0
Signature.24,0.0,0.0304374979345,0.0
Signature.25,0.0,0.0358194628457,0.0
Signature.26,0.0571426467086,0.0,0.0
Signature.27,0.103394509204,0.0142309314208,0.0221315943055
Signature.28,0.0530072945498,0.0,0.0
Signature.29,0.0,0.0,0.156574750678
Signature.30,0.0285975534713,0.034187660658,0.0
