,11:10:1:3:2:5:7:6:9:8,4
Signature.1,0.0382654075396,0.0468884712964
Signature.2,0.0,0.0
Signature.3,0.0,0.142518471249
Signature.4,0.0277967833268,0.0
Signature.5,0.0,0.0411331269903
Signature.6,0.0,0.0197874349168
Signature.7,0.0,0.0
Signature.8,0.0169704657077,0.0
Signature.9,0.0,0.018091028816
Signature.10,0.0544931273842,0.0
Signature.11,0.0,0.0721888790461
Signature.12,0.0,0.0
Signature.13,0.0812543151418,0.0
Signature.14,0.0,0.0
Signature.15,0.0373383867609,0.0
Signature.16,0.0,0.0
Signature.17,0.0241870854876,0.0
Signature.18,0.0,0.0
Signature.19,0.0,0.0397303798717
Signature.20,0.0,0.0
Signature.21,0.194901543806,0.0398916121627
Signature.22,0.0,0.0216960006708
Signature.23,0.0200251805073,0.236071428165
Signature.24,0.0135541623902,0.0219536610661
Signature.25,0.0660319551653,0.0
Signature.26,0.0454595562688,0.268515783501
Signature.27,0.0,0.0168222364759
Signature.28,0.379722030513,0.0
Signature.29,0.0,0.0147114857726
Signature.30,0.0,0.0
