,11:10:1:3:2:5:7:6:9:8,4
Signature.1,0.0,0.0
Signature.2,0.052709475035,0.0
Signature.3,0.0,0.0
Signature.4,0.154815333087,0.088698933187
Signature.5,0.0,0.0
Signature.6,0.0,0.0
Signature.7,0.123906593813,0.114012443798
Signature.8,0.0,0.0104974791877
Signature.9,0.0,0.0491748464397
Signature.10,0.0376196480218,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0912294459747
Signature.13,0.0,0.206121095945
Signature.14,0.0224844108338,0.0388914551589
Signature.15,0.0,0.0
Signature.16,0.0,0.0
Signature.17,0.0,0.0
Signature.18,0.0,0.0
Signature.19,0.0602328940211,0.0472451845177
Signature.20,0.0,0.136673365428
Signature.21,0.255544133289,0.0
Signature.22,0.0,0.0
Signature.23,0.0352225243929,0.133805472383
Signature.24,0.0,0.0
Signature.25,0.0505541103554,0.0316883136643
Signature.26,0.0751498697919,0.0
Signature.27,0.025358906353,0.0
Signature.28,0.0,0.0
Signature.29,0.0489427166854,0.0
Signature.30,0.0574593843202,0.0519619643162
