,1,3,2
Signature.1,0.0470374440769,0.0,0.0514121157514
Signature.2,0.0224337049873,0.0,0.0
Signature.3,0.0,0.0,0.0
Signature.4,0.0935201892965,0.0,0.0
Signature.5,0.0,0.0169412553893,0.0
Signature.6,0.0117191710502,0.0,0.0
Signature.7,0.0,0.0,0.0
Signature.8,0.390276115403,0.0140254118946,0.0164783750042
Signature.9,0.0,0.0,0.0371260043551
Signature.10,0.0,0.0682558677261,0.0
Signature.11,0.022757507201,0.0,0.0
Signature.12,0.0,0.0,0.0
Signature.13,0.011420305781,0.154138903039,0.261478475311
Signature.14,0.0,0.0,0.0
Signature.15,0.0638175673098,0.0,0.0
Signature.16,0.112814063614,0.0,0.0
Signature.17,0.0,0.0386074819749,0.0
Signature.18,0.0,0.112146347171,0.0
Signature.19,0.0,0.0,0.0267235032035
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0,0.0968787246559
Signature.24,0.22420393128,0.0,0.0
Signature.25,0.0,0.066454981527,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.0,0.345322357928,0.292186604631
Signature.28,0.0,0.0,0.0
Signature.29,0.0,0.18410739335,0.0
Signature.30,0.0,0.0,0.217716197088
