,1,3,2
Signature.1,0.110793520939,0.0729564498981,0.0
Signature.2,0.148882601262,0.0,0.0
Signature.3,0.0159572101316,0.0926332080994,0.0682638395834
Signature.4,0.0,0.123191001837,0.0
Signature.5,0.0700526398734,0.011867547811,0.1025098932
Signature.6,0.0,0.0336927884844,0.0146631731415
Signature.7,0.0,0.0,0.143716402559
Signature.8,0.049862810468,0.0,0.0634338318378
Signature.9,0.0564920416276,0.0447477321773,0.0
Signature.10,0.129309018461,0.0,0.0
Signature.11,0.0,0.0,0.0103933172312
Signature.12,0.0218275774255,0.0,0.0
Signature.13,0.0442780129373,0.0713643459117,0.0
Signature.14,0.0266471785634,0.0,0.0360876288921
Signature.15,0.0125017528704,0.0,0.0
Signature.16,0.0,0.0,0.0
Signature.17,0.0,0.0,0.0659911423431
Signature.18,0.120338455041,0.0,0.0
Signature.19,0.0108052338187,0.0,0.0
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.0,0.0
Signature.22,0.0,0.0,0.0545279225369
Signature.23,0.0,0.0,0.317951989994
Signature.24,0.0753467261107,0.160831822775,0.0
Signature.25,0.0,0.0996419180437,0.0
Signature.26,0.0,0.03359349675,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0,0.192350203485,0.0
Signature.29,0.0,0.0631294847272,0.122460858681
Signature.30,0.106905220471,0.0,0.0
