,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.463614035849
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0204582265439
Signature.11,0.0226316568033
Signature.12,0.0428043858156
Signature.13,0.0
Signature.14,0.0172752831437
Signature.15,0.0208411147597
Signature.16,0.0168908061933
Signature.17,0.0
Signature.18,0.0947046091551
Signature.19,0.0123570514334
Signature.20,0.0
Signature.21,0.0
Signature.22,0.177646884307
Signature.23,0.0
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0468697727046
Signature.27,0.0
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0639061732919
