,11:10:1:3:2:5:4:7:6:9,8
Signature.1,0.0355774871887,0.0
Signature.2,0.0,0.0279062899786
Signature.3,0.206115033135,0.0200897858888
Signature.4,0.0,0.0
Signature.5,0.0385004594627,0.0240948307241
Signature.6,0.0,0.234816755098
Signature.7,0.0,0.0241814685428
Signature.8,0.0,0.0
Signature.9,0.0,0.0242233122031
Signature.10,0.0,0.143371883775
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0245014109278,0.0
Signature.14,0.0,0.0
Signature.15,0.1232465863,0.0202029132995
Signature.16,0.0,0.0
Signature.17,0.0564127978152,0.0
Signature.18,0.0,0.200086077792
Signature.19,0.0,0.0
Signature.20,0.0,0.0
Signature.21,0.242496402752,0.0256459364599
Signature.22,0.0,0.0
Signature.23,0.0,0.0
Signature.24,0.0,0.060976834982
Signature.25,0.0,0.0
Signature.26,0.109481969051,0.0325301932347
Signature.27,0.0188982187179,0.0583697193387
Signature.28,0.0,0.0
Signature.29,0.103598478138,0.0766143444212
Signature.30,0.0411711565117,0.0268896542618
