,1,3,2
Signature.1,0.0,0.02373956106,0.0
Signature.2,0.0,0.0,0.368134737301
Signature.3,0.0,0.0409531380499,0.0
Signature.4,0.0,0.0,0.246193663579
Signature.5,0.371078653949,0.055239602814,0.0
Signature.6,0.055147848106,0.22602039484,0.0251138267084
Signature.7,0.0,0.0159355783868,0.141599926049
Signature.8,0.0,0.0,0.0
Signature.9,0.0,0.0748424043278,0.0
Signature.10,0.0265114057663,0.0,0.0
Signature.11,0.0,0.0,0.0
Signature.12,0.0,0.209856550576,0.0
Signature.13,0.0,0.0,0.0229197682601
Signature.14,0.0,0.0277227657166,0.0
Signature.15,0.0,0.0,0.0
Signature.16,0.0164239460388,0.0,0.0
Signature.17,0.0329246006176,0.0639073054634,0.0
Signature.18,0.0,0.0,0.0127500762418
Signature.19,0.0,0.0,0.0510759821216
Signature.20,0.0,0.013790294259,0.0365554826378
Signature.21,0.342282404636,0.0,0.0
Signature.22,0.0112806977949,0.0,0.0
Signature.23,0.0,0.127967274253,0.0
Signature.24,0.0519976409087,0.0231478708609,0.0415220577146
Signature.25,0.0,0.0,0.0
Signature.26,0.0726953901971,0.0,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0,0.0,0.0283295247122
Signature.29,0.0196574119858,0.0968772593915,0.0
Signature.30,0.0,0.0,0.0258049546743
