,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0145514432494
Signature.3,0.0969723728623
Signature.4,0.0461896506627
Signature.5,0.279989908653
Signature.6,0.134625751161
Signature.7,0.0
Signature.8,0.0685504399134
Signature.9,0.0
Signature.10,0.0106647013937
Signature.11,0.0471088091659
Signature.12,0.0
Signature.13,0.168913994227
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0218032882288
Signature.18,0.030883054347
Signature.19,0.016551331575
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0201490871399
Signature.25,0.0
Signature.26,0.0106039735152
Signature.27,0.0110395883081
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0214026055981
