,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0
Signature.3,0.0556050514393
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.0615740944892
Signature.11,0.105089887646
Signature.12,0.249020955757
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0434970651639
Signature.17,0.0852979667571
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.121019161563
Signature.23,0.0608139390353
Signature.24,0.0
Signature.25,0.0325507768263
Signature.26,0.0
Signature.27,0.102811100588
Signature.28,0.0
Signature.29,0.0827200007356
Signature.30,0.0
