,11:10:1:3:2:5:4:6:9:8,7
Signature.1,0.0,0.0
Signature.2,0.0,0.356583084133
Signature.3,0.151443344433,0.0
Signature.4,0.0246848244725,0.0319494660505
Signature.5,0.0,0.0
Signature.6,0.0,0.0
Signature.7,0.0981854103402,0.0
Signature.8,0.0,0.0240104491251
Signature.9,0.0,0.0
Signature.10,0.0913062071431,0.0565000634204
Signature.11,0.0,0.0623593804076
Signature.12,0.0,0.0
Signature.13,0.0,0.0
Signature.14,0.0,0.0
Signature.15,0.0976540708963,0.0
Signature.16,0.0,0.0384720337615
Signature.17,0.0599583811854,0.0
Signature.18,0.0,0.0174033431478
Signature.19,0.0141900552219,0.0
Signature.20,0.0180475566846,0.0389090811329
Signature.21,0.0,0.0
Signature.22,0.0,0.0
Signature.23,0.0,0.0
Signature.24,0.0620791287809,0.0
Signature.25,0.0,0.0625192303789
Signature.26,0.339645049903,0.0
Signature.27,0.0,0.167059558783
Signature.28,0.0162204572817,0.0
Signature.29,0.0109899941342,0.0
Signature.30,0.0155955195227,0.144234309658
