,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0137911203616
Signature.2,0.023791347321
Signature.3,0.014592639182
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0307997569728
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0556548908745
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0332174149106
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.271992967115
Signature.20,0.0197563090977
Signature.21,0.0549691735813
Signature.22,0.350003233556
Signature.23,0.0175008357987
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.113930311229
Signature.29,0.0
Signature.30,0.0
