,11:10:1:3:5:7:6:9:8,2,4
Signature.1,0.0,0.0125659938538,0.0169067481736
Signature.2,0.0365547176406,0.0,0.0233352639871
Signature.3,0.0241221910787,0.043140987241,0.0
Signature.4,0.0,0.0157814561264,0.0259199797735
Signature.5,0.0,0.0132623921863,0.012723590714
Signature.6,0.0,0.0,0.0
Signature.7,0.0449708272735,0.0,0.0282856250184
Signature.8,0.0193820214418,0.0,0.0300405474625
Signature.9,0.0725154003705,0.0,0.0974986600824
Signature.10,0.12251117325,0.0386420574258,0.0116136842798
Signature.11,0.0,0.0,0.0110430818553
Signature.12,0.0,0.0,0.0
Signature.13,0.0,0.0658855286023,0.0376532735601
Signature.14,0.0,0.0,0.0
Signature.15,0.0,0.0,0.0
Signature.16,0.0,0.0394433760525,0.0254203102839
Signature.17,0.0,0.0181519836214,0.0
Signature.18,0.0,0.0,0.0170681330855
Signature.19,0.067721274393,0.0,0.0
Signature.20,0.0,0.271342974117,0.0
Signature.21,0.0893979779919,0.0,0.0
Signature.22,0.0,0.0,0.269789456475
Signature.23,0.0,0.0414245252852,0.126959334509
Signature.24,0.0,0.0117042403203,0.0
Signature.25,0.0,0.0618449349169,0.0637881371281
Signature.26,0.279898512361,0.233100233791,0.0
Signature.27,0.154601422686,0.0,0.0
Signature.28,0.0,0.0456915168312,0.187478252081
Signature.29,0.0260457419644,0.0880177996291,0.0
Signature.30,0.0622787395484,0.0,0.0144759215315
