,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0334718755463
Signature.2,0.0
Signature.3,0.0
Signature.4,0.153629057134
Signature.5,0.0
Signature.6,0.0176720562533
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0
Signature.10,0.205140405853
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0160073674488
Signature.14,0.029377851414
Signature.15,0.263868465704
Signature.16,0.020246933402
Signature.17,0.016882098922
Signature.18,0.118357493264
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0599422320025
Signature.23,0.0
Signature.24,0.024938789278
Signature.25,0.0
Signature.26,0.0267494710193
Signature.27,0.0
Signature.28,0.0137159027581
Signature.29,0.0
Signature.30,0.0
