,11:10:1:3:2:5:6:9:8,4,7
Signature.1,0.0,0.090591259112,0.0
Signature.2,0.0509947630619,0.0,0.140095582643
Signature.3,0.0,0.0808952374885,0.0
Signature.4,0.0842726309514,0.0,0.0344837925377
Signature.5,0.0,0.124480325815,0.0
Signature.6,0.0,0.0647147140444,0.0
Signature.7,0.0,0.0228041144304,0.0584572145732
Signature.8,0.0,0.0778474165311,0.0814678658941
Signature.9,0.0169584594854,0.147611570668,0.0
Signature.10,0.0120645449365,0.0,0.0732752736427
Signature.11,0.0295536343953,0.0,0.0
Signature.12,0.0223448257159,0.0,0.0
Signature.13,0.0,0.0376382502149,0.0162075395796
Signature.14,0.0,0.0,0.126478578689
Signature.15,0.0,0.0,0.0
Signature.16,0.075786267883,0.0,0.0881334234454
Signature.17,0.255565226113,0.0,0.0
Signature.18,0.0,0.0661765590691,0.0
Signature.19,0.0221002345863,0.0,0.0
Signature.20,0.106859556011,0.126432104654,0.123189158592
Signature.21,0.0170212294493,0.0585841072281,0.0
Signature.22,0.0836446780118,0.0569960720519,0.0
Signature.23,0.0234369835736,0.0,0.0
Signature.24,0.0,0.0,0.233314073828
Signature.25,0.0,0.0,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.0637329311238,0.0157624147926,0.0248974965756
Signature.28,0.0244923747319,0.0,0.0
Signature.29,0.0851516467433,0.0294658539,0.0
Signature.30,0.0260200132275,0.0,0.0
