,1,3,2
Signature.1,0.0,0.0,0.0
Signature.2,0.0,0.0574199107628,0.0
Signature.3,0.0,0.0,0.128497425133
Signature.4,0.0,0.0672906530634,0.0
Signature.5,0.0276474605645,0.0,0.0
Signature.6,0.0,0.0,0.0
Signature.7,0.170003249619,0.04690935503,0.0637567243201
Signature.8,0.0,0.189706015897,0.0
Signature.9,0.0,0.0,0.0
Signature.10,0.0,0.0,0.0
Signature.11,0.0,0.0190212743992,0.0
Signature.12,0.0,0.0,0.0
Signature.13,0.0201473373948,0.0,0.0
Signature.14,0.142848529904,0.0,0.01776206409
Signature.15,0.020276464351,0.0,0.235361545954
Signature.16,0.0,0.0,0.0
Signature.17,0.0830016781498,0.053940142892,0.024334107745
Signature.18,0.0147116045549,0.0301683853843,0.0389865590822
Signature.19,0.0,0.145302491999,0.0
Signature.20,0.114393580744,0.0108189523345,0.0
Signature.21,0.0321676597857,0.0,0.0755300520759
Signature.22,0.0494860452944,0.0,0.0127656096484
Signature.23,0.075179016866,0.0196241522471,0.0722205252444
Signature.24,0.0,0.0,0.0
Signature.25,0.0,0.0240927819679,0.0754095420345
Signature.26,0.0518942111349,0.0,0.0
Signature.27,0.0,0.0,0.0114661214518
Signature.28,0.167002824315,0.0,0.142354387319
Signature.29,0.0312403373219,0.060341135426,0.101555335901
Signature.30,0.0,0.275364748597,0.0
