,11:10:1:3:5:4:7:6:9:8,2
Signature.1,0.0,0.0
Signature.2,0.0,0.0
Signature.3,0.0,0.0194581796062
Signature.4,0.0,0.0
Signature.5,0.0193280391688,0.195434298098
Signature.6,0.0,0.0140157091453
Signature.7,0.0,0.0
Signature.8,0.0342328909148,0.0
Signature.9,0.0,0.0215158700195
Signature.10,0.0,0.0
Signature.11,0.0,0.0
Signature.12,0.0,0.0
Signature.13,0.0205862755872,0.0
Signature.14,0.0,0.0431085220043
Signature.15,0.0,0.0
Signature.16,0.399010656238,0.0473864813735
Signature.17,0.0300958735362,0.0983568959782
Signature.18,0.0,0.119966763766
Signature.19,0.0,0.0
Signature.20,0.0481352113675,0.0318696465964
Signature.21,0.220622815155,0.0150993634417
Signature.22,0.0,0.0
Signature.23,0.0126959093757,0.0
Signature.24,0.0552827037809,0.0449196100298
Signature.25,0.0598795463448,0.0
Signature.26,0.0,0.0
Signature.27,0.0,0.22634447113
Signature.28,0.0,0.0277669159907
Signature.29,0.0474662947463,0.0
Signature.30,0.0526637837852,0.0947572728206
