,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0343169852521
Signature.2,0.0110277797335
Signature.3,0.16213106125
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0
Signature.7,0.0
Signature.8,0.0258020727641
Signature.9,0.0
Signature.10,0.0
Signature.11,0.0351212021278
Signature.12,0.07291461862
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0132266719151
Signature.19,0.118884743571
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0
Signature.24,0.0865974100925
Signature.25,0.250297092309
Signature.26,0.032319014571
Signature.27,0.0
Signature.28,0.0
Signature.29,0.157361347794
Signature.30,0.0
