,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.106197661987
Signature.2,0.012762296709
Signature.3,0.0
Signature.4,0.0
Signature.5,0.0455694892154
Signature.6,0.0398092830585
Signature.7,0.0
Signature.8,0.235319479854
Signature.9,0.0
Signature.10,0.0639941891244
Signature.11,0.0
Signature.12,0.0637278494496
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0251650420445
Signature.16,0.0718399488331
Signature.17,0.0
Signature.18,0.0244600007854
Signature.19,0.0
Signature.20,0.0709813623882
Signature.21,0.0
Signature.22,0.0245384271268
Signature.23,0.156998431855
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0
Signature.28,0.0268597864228
Signature.29,0.0
Signature.30,0.031776751146
