,11:1:3:2:5:4:7:6:9,10,8
Signature.1,0.0330384003988,0.0,0.0
Signature.2,0.0,0.0,0.0
Signature.3,0.127017022501,0.0106631591058,0.0278275887643
Signature.4,0.0487066128843,0.0,0.0
Signature.5,0.0316193646369,0.0,0.0668373566827
Signature.6,0.0,0.0,0.0
Signature.7,0.0,0.0,0.0
Signature.8,0.144172286911,0.0445432280455,0.0
Signature.9,0.0,0.0195805690147,0.224077319375
Signature.10,0.0148747957367,0.0184329076165,0.0
Signature.11,0.0748071038564,0.149823699218,0.0608588871297
Signature.12,0.0,0.0292162530049,0.0
Signature.13,0.0,0.241744042012,0.0
Signature.14,0.0106117219186,0.0282792486259,0.193721300775
Signature.15,0.0,0.0257260548034,0.0
Signature.16,0.0541779338773,0.0775443184986,0.0
Signature.17,0.0,0.0413395468274,0.0
Signature.18,0.0232097536836,0.0996988982927,0.029902385733
Signature.19,0.0289109369026,0.0,0.0
Signature.20,0.0,0.0,0.0398971686368
Signature.21,0.0753357497001,0.0,0.0
Signature.22,0.0802896288943,0.0,0.0
Signature.23,0.0,0.0,0.107702692858
Signature.24,0.0,0.0,0.0
Signature.25,0.149215989422,0.0,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.0,0.0,0.0
Signature.28,0.0,0.0857771846779,0.0
Signature.29,0.104012698676,0.0950465705798,0.186381754369
Signature.30,0.0,0.0325843196769,0.0627935456768
