,1,3,2
Signature.1,0.0,0.0713175422318,0.0
Signature.2,0.0,0.0,0.0
Signature.3,0.0,0.0281060741716,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.0,0.149482309458
Signature.6,0.0,0.0,0.0
Signature.7,0.0360027122234,0.0,0.0259180301841
Signature.8,0.0434694529192,0.0,0.0
Signature.9,0.0,0.0,0.0
Signature.10,0.222678223798,0.042652062988,0.0
Signature.11,0.0,0.0,0.0
Signature.12,0.0,0.0,0.0262752122921
Signature.13,0.0580187013811,0.237374285013,0.0
Signature.14,0.174257309187,0.0,0.0
Signature.15,0.0,0.0955162953155,0.0
Signature.16,0.0,0.0,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.212283907248,0.0
Signature.19,0.0,0.0,0.215685329915
Signature.20,0.0,0.0,0.0121769336643
Signature.21,0.0,0.0,0.0
Signature.22,0.017737469853,0.0,0.0
Signature.23,0.073030336675,0.032704014506,0.0
Signature.24,0.329599860023,0.0,0.180116249392
Signature.25,0.0452059339404,0.220199552844,0.245986017102
Signature.26,0.0,0.0,0.0
Signature.27,0.0,0.0,0.0266147447735
Signature.28,0.0,0.0,0.0122014102745
Signature.29,0.0,0.019009143386,0.105543762943
Signature.30,0.0,0.0408371222953,0.0
