,11:1:3:2:5:4:7:6:9:8,10
Signature.1,0.0,0.0
Signature.2,0.0,0.127982282562
Signature.3,0.0168366049216,0.0136630565899
Signature.4,0.0296326115137,0.0
Signature.5,0.0,0.0
Signature.6,0.0,0.0
Signature.7,0.0558368698267,0.0429436860842
Signature.8,0.0229974504126,0.0427840335573
Signature.9,0.020030459062,0.0
Signature.10,0.0,0.0
Signature.11,0.0,0.0581463640459
Signature.12,0.0908541247291,0.0296026861732
Signature.13,0.0,0.0903458146821
Signature.14,0.0965235209633,0.0
Signature.15,0.0660392003649,0.0
Signature.16,0.0123201482492,0.0
Signature.17,0.0,0.0
Signature.18,0.0330358340188,0.0
Signature.19,0.011044569537,0.0
Signature.20,0.0,0.0
Signature.21,0.440398117555,0.214338675226
Signature.22,0.0129515300327,0.0183091582284
Signature.23,0.0,0.0950007427149
Signature.24,0.0141778133785,0.0
Signature.25,0.0,0.112901135798
Signature.26,0.0,0.023840151124
Signature.27,0.0,0.0
Signature.28,0.020393094705,0.0766979063975
Signature.29,0.0340013785187,0.0
Signature.30,0.0229266722113,0.0534443068169
