,1,3,2
Signature.1,0.0,0.0,0.180697711405
Signature.2,0.164920767783,0.0665684972125,0.0
Signature.3,0.057396066826,0.0,0.0
Signature.4,0.0159957319276,0.0,0.0485905592664
Signature.5,0.0495854960403,0.124020370337,0.0875640539842
Signature.6,0.0,0.0,0.0245523823914
Signature.7,0.0,0.10216666003,0.0
Signature.8,0.0,0.0,0.0
Signature.9,0.0668587311594,0.0,0.0
Signature.10,0.0595468238124,0.0,0.01662456381
Signature.11,0.0,0.0180207565132,0.0
Signature.12,0.0127211511827,0.0,0.0685726036416
Signature.13,0.0,0.0,0.0
Signature.14,0.284362651502,0.0261240484729,0.017032042088
Signature.15,0.0,0.0341883806558,0.112655875503
Signature.16,0.0,0.111211114393,0.0142072401011
Signature.17,0.0,0.0105592784344,0.0
Signature.18,0.0,0.0599596927199,0.0
Signature.19,0.0,0.0,0.0
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.139117313789,0.0
Signature.22,0.0,0.0,0.0
Signature.23,0.0,0.0,0.153368494845
Signature.24,0.250535889563,0.0275422019033,0.0
Signature.25,0.0,0.0185567529056,0.0
Signature.26,0.0,0.0,0.0
Signature.27,0.0,0.0177759834356,0.097830404683
Signature.28,0.0380766902028,0.0770565006464,0.0
Signature.29,0.0,0.167132448552,0.066728348368
Signature.30,0.0,0.0,0.111575719914
