,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0
Signature.2,0.0573504998019
Signature.3,0.256620088827
Signature.4,0.0
Signature.5,0.0
Signature.6,0.0150141395032
Signature.7,0.0
Signature.8,0.0
Signature.9,0.0859246514389
Signature.10,0.0
Signature.11,0.0
Signature.12,0.0
Signature.13,0.0
Signature.14,0.0
Signature.15,0.0516841416433
Signature.16,0.0
Signature.17,0.0
Signature.18,0.0
Signature.19,0.0
Signature.20,0.0
Signature.21,0.0
Signature.22,0.0
Signature.23,0.033449026391
Signature.24,0.0318267556422
Signature.25,0.0
Signature.26,0.160720741287
Signature.27,0.0272956226609
Signature.28,0.255082825457
Signature.29,0.0250315073487
Signature.30,0.0
