,1:3:5:4:7:6:8,2,9
Signature.1,0.0,0.0150236659057,0.0373456051188
Signature.2,0.0,0.0,0.0973511364746
Signature.3,0.0382186852864,0.0229521033117,0.0752526408249
Signature.4,0.0,0.0,0.080043162752
Signature.5,0.0558251370374,0.0,0.10297882452
Signature.6,0.0,0.0,0.0
Signature.7,0.0,0.0,0.0
Signature.8,0.0,0.0158517680727,0.0
Signature.9,0.0,0.102392416783,0.0
Signature.10,0.0214211766377,0.0,0.0
Signature.11,0.0122430261419,0.0645172971441,0.0
Signature.12,0.0169646189947,0.198270652104,0.0
Signature.13,0.0341297684781,0.0271516903668,0.0
Signature.14,0.0,0.105580107934,0.135380905756
Signature.15,0.0883877890556,0.145121028977,0.0
Signature.16,0.0,0.0156927348806,0.267475478551
Signature.17,0.0,0.0,0.0
Signature.18,0.0,0.0395281495098,0.0
Signature.19,0.0366842309849,0.0,0.0528143918119
Signature.20,0.255177449052,0.0,0.0
Signature.21,0.0211513335904,0.0,0.0
Signature.22,0.0,0.0291459396745,0.0
Signature.23,0.0440040024339,0.0,0.0
Signature.24,0.273818245265,0.0831322460341,0.0
Signature.25,0.0,0.0,0.0259908498185
Signature.26,0.0,0.0408421325961,0.0
Signature.27,0.0448204727108,0.0,0.0
Signature.28,0.0,0.0190611623063,0.109790826985
Signature.29,0.0,0.0124922394707,0.0
Signature.30,0.0571540643316,0.0632446649294,0.0155761773868
