,11:1:3:2:5:7:6:9:8,10,4
Signature.1,0.0,0.0,0.0
Signature.2,0.121874817757,0.0,0.0172298757467
Signature.3,0.0205064693769,0.0,0.0
Signature.4,0.0,0.0,0.0
Signature.5,0.0,0.0,0.0
Signature.6,0.0869297827982,0.0,0.0
Signature.7,0.0,0.091783568816,0.0
Signature.8,0.179632110417,0.0441713722933,0.0
Signature.9,0.029202074548,0.0519234074431,0.0251114523622
Signature.10,0.0564524808859,0.0144649700799,0.0
Signature.11,0.1579663192,0.0,0.108247956643
Signature.12,0.0,0.411139331547,0.198587617127
Signature.13,0.0,0.0349987189079,0.0
Signature.14,0.0,0.028875104875,0.0
Signature.15,0.0629537404341,0.0,0.251455610321
Signature.16,0.0443204368164,0.0658478471515,0.0
Signature.17,0.0,0.0,0.0
Signature.18,0.0133479623577,0.0,0.0
Signature.19,0.0,0.0,0.0166083299936
Signature.20,0.0,0.0,0.0
Signature.21,0.0,0.183136257851,0.0
Signature.22,0.0,0.0,0.0777802856341
Signature.23,0.0,0.0,0.0
Signature.24,0.0,0.0,0.0349454799348
Signature.25,0.0,0.0,0.0
Signature.26,0.0736602512477,0.0736594210353,0.0354282304085
Signature.27,0.0,0.0,0.0107028005514
Signature.28,0.0277645127664,0.0,0.0
Signature.29,0.0873930060775,0.0,0.0
Signature.30,0.0379960353173,0.0,0.223902361278
