,11:10:1:3:2:5:4:7:6:9:8
Signature.1,0.0341969700258
Signature.2,0.026535677859
Signature.3,0.0
Signature.4,0.0499368587654
Signature.5,0.0808125450499
Signature.6,0.0
Signature.7,0.0
Signature.8,0.124142797674
Signature.9,0.0264506397122
Signature.10,0.0261396399053
Signature.11,0.0
Signature.12,0.137029535772
Signature.13,0.0609137732612
Signature.14,0.0927890259137
Signature.15,0.0
Signature.16,0.0
Signature.17,0.0
Signature.18,0.16058735769
Signature.19,0.0
Signature.20,0.0163893404925
Signature.21,0.0
Signature.22,0.0
Signature.23,0.0829003171458
Signature.24,0.0
Signature.25,0.0
Signature.26,0.0
Signature.27,0.0530320435114
Signature.28,0.0
Signature.29,0.0
Signature.30,0.0281434772221
